0,-3.44E-04
0.004,-3.49E-04
0.008,-3.52E-04
0.012,-3.53E-04
0.016,-3.59E-04
0.02,-3.65E-04
0.024,-3.68E-04
0.028,-3.70E-04
0.032,-3.70E-04
0.036,-3.73E-04
0.04,-3.76E-04
0.044,-3.76E-04
0.048,-3.79E-04
0.052,-3.83E-04
0.056,-3.88E-04
0.06,-3.92E-04
0.064,-3.93E-04
0.068,-3.88E-04
0.072,-3.82E-04
0.076,-3.77E-04
0.08,-3.76E-04
0.084,-3.79E-04
0.088,-3.82E-04
0.092,-3.79E-04
0.096,-3.70E-04
0.1,-3.60E-04
0.104,-3.53E-04
0.108,-3.50E-04
0.112,-3.49E-04
0.116,-3.49E-04
0.12,-3.48E-04
0.124,-3.43E-04
0.128,-3.30E-04
0.132,-3.11E-04
0.136,-2.93E-04
0.14,-2.77E-04
0.144,-2.69E-04
0.148,-2.65E-04
0.152,-2.63E-04
0.156,-2.65E-04
0.16,-2.69E-04
0.164,-2.71E-04
0.168,-2.73E-04
0.172,-2.75E-04
0.176,-2.77E-04
0.18,-2.79E-04
0.184,-2.79E-04
0.188,-2.77E-04
0.192,-2.76E-04
0.196,-2.77E-04
0.2,-2.79E-04
0.204,-2.83E-04
0.208,-2.90E-04
0.212,-2.95E-04
0.216,-2.99E-04
0.22,-2.97E-04
0.224,-2.92E-04
0.228,-2.88E-04
0.232,-2.91E-04
0.236,-2.96E-04
0.24,-2.90E-04
0.244,-2.78E-04
0.248,-2.69E-04
0.252,-2.62E-04
0.256,-2.58E-04
0.26,-2.56E-04
0.264,-2.55E-04
0.268,-2.55E-04
0.272,-2.56E-04
0.276,-2.56E-04
0.28,-2.58E-04
0.284,-2.62E-04
0.288,-2.64E-04
0.292,-2.66E-04
0.296,-2.71E-04
0.3,-2.77E-04
0.304,-2.85E-04
0.308,-2.87E-04
0.312,-2.79E-04
0.316,-2.67E-04
0.32,-2.59E-04
0.324,-2.54E-04
0.328,-2.53E-04
0.332,-2.55E-04
0.336,-2.57E-04
0.34,-2.58E-04
0.344,-2.61E-04
0.348,-2.64E-04
0.352,-2.69E-04
